Iteration,Score,Parameter Values
4102,0.4681071356865776,"[-5.75289304e-02 -6.37294057e-02  2.55470684e-02 -1.18744034e-01
 -1.66420956e-01 -9.90266564e-02 -1.48864857e-01 -3.90589195e-02
 -5.10492333e-02 -2.07188388e-05  5.92690021e-02  7.92068898e-02
 -3.11920851e-02  3.24904150e-03 -4.54847175e-02 -5.51365192e-02
 -7.07899519e-02 -7.59692789e-02  2.38994636e-04  6.47917630e-02
  4.98732007e-02  1.88543850e-01 -5.53509347e-02  3.92280850e-02
 -4.88717084e-03  6.49056291e-02  9.25772023e-02  3.08553703e-03
 -5.11995872e-02 -7.17715750e-02 -4.40003371e-03  7.40742614e-02
 -6.57063453e-02  3.63662683e-02 -2.15289539e-02 -1.19619081e-03
  4.97097801e-02 -1.82633258e-01 -1.28386750e-01  6.27200015e-02
 -9.32751480e-02 -2.61321610e-01 -1.84066475e-02 -1.13794552e-01
 -2.84811767e-01  1.06071110e-02 -1.69378822e-01  3.75856937e-01
  1.71210073e-01  1.78825550e-01 -2.84395520e-01 -1.78802194e-02
  1.07122367e-01 -1.42893061e-01 -2.40445225e-01 -1.68297448e-01
 -2.24705611e-01 -2.56651141e-01  1.22272403e+00]"
4103,0.4821294280519431,"[1.70319485 1.4944101  1.14426681 1.65143031 1.66357219 1.93134472
 1.57482263 2.61622895 1.11235546 2.01429805 1.78681354 1.76190992
 1.45036717 1.61842073 2.28870797 1.35913055 1.63683253 1.32218755
 1.12029957 1.5423023  1.35327911 1.74420211 1.77182552 1.49993044
 2.50093196 2.35311877 2.39514363 1.92000992 1.78929838 1.73328179
 1.99470171 3.12876209 1.74927206 2.27061909 2.38254356 2.66396728
 0.94682803 2.41235474 1.5891986  1.97661532 1.38849857 2.63676959
 2.16922317 2.75867091 1.60382762 1.35183151 1.52840431 1.64795155
 1.44832558 1.93686031 1.78566691 2.10347837 1.4819419  2.35243104
 2.03846507 2.24476311 1.32180268 1.06259994 1.82098721]"
4104,0.45471142961914796,"[-0.05526753  0.06177384 -0.26528937  0.3611121   0.17649988  0.26573534
 -0.01864793 -0.33584782  0.11532755 -0.00881263  0.00191744 -0.05569592
 -0.05030487  0.07300826 -0.0865507   0.12945183  0.10326276 -0.16012659
  0.59985403 -0.08874282  0.12418364 -0.32838569  0.1251565  -0.14548879
 -0.04905173  0.10159678 -0.02383739 -0.00189374  0.02914936 -0.1100598
 -0.18535871  0.01146263 -0.24872961  0.07621996  0.18136388 -0.05676805
  0.34604102 -0.34227953 -0.32720059 -0.05173861  0.08701149 -0.33155863
 -0.00895897 -0.55419418 -0.31677295 -0.00480787 -0.67615765  0.1267359
 -0.21509414  0.28069316 -0.41424327  0.27016063  0.38791667 -0.45842003
 -0.10558136 -0.11729315 -0.14698044 -0.47515446  1.10343873]"
4105,0.46522903807266647,"[1.64365388 1.16286297 1.27094335 1.64199026 1.65808441 1.74048105
 1.54226903 2.53134653 1.19148362 2.05476135 1.79341545 1.6334766
 1.51914052 1.97632528 2.42213831 1.36500765 1.65336366 1.07802114
 1.23541356 1.65132869 1.66019199 1.8854781  2.11135068 1.53549782
 2.71210834 2.15167969 2.66746963 2.16353474 2.04722558 1.69516528
 2.03656774 3.15657846 1.4661092  2.06435293 2.00066678 2.76201387
 0.63536387 2.22544197 1.76862447 1.62037793 1.01110612 2.53114659
 2.1194702  2.52056485 1.77596551 1.40481045 1.69824415 1.33143831
 1.56906516 2.32507378 1.96843159 2.06076454 1.27913131 2.17377107
 2.08773484 2.28871002 1.44994368 1.09680453 1.92821185]"
4106,0.4567492320980389,"[-0.0796221  -0.11856723  0.38951099 -0.61384428 -0.48949427 -0.50469879
 -0.09924705  0.4644857  -0.2166135   0.00496085  0.08381321  0.1069366
 -0.04098952 -0.03311331  0.06991445 -0.21060575 -0.02795803  0.09292376
 -0.96984277  0.17898077 -0.08458462  0.70609881 -0.17904101  0.20791489
 -0.02283728  0.04859637  0.21336721  0.11403655 -0.06788953  0.09776288
  0.18792984  0.28568645  0.10688667  0.02186993 -0.28658348  0.0845835
 -0.45766404  0.16442298  0.30606262  0.17334028 -0.31977905 -0.21557501
 -0.03807432  0.45127345 -0.22300129 -0.08902576  0.3679559   0.59108371
  0.65591041  0.0164567  -0.13289188 -0.50821984 -0.21471641  0.2452539
 -0.5419684  -0.26254413 -0.22997958 -0.03153807  1.28245313]"
4107,0.45292947122465027,"[1.78165388 1.94132867 1.09538719 1.73570231 1.59181735 2.07755989
 1.64985754 2.90104038 1.01944513 1.99942176 1.84569839 1.81789513
 1.33436709 1.09207499 2.00016854 1.1830012  1.6879404  1.57401584
 0.97801718 1.408096   0.9594648  1.9159993  1.44479908 1.43475112
 2.16473638 2.65653216 2.17214578 1.71968711 1.5399873  1.76634892
 1.86366614 3.15908037 2.01569939 2.44138417 2.9143614  2.45537973
 1.36160091 2.8225064  1.51504292 2.14885633 1.67859055 2.77319072
 2.26099591 3.15887685 1.40010479 1.36519856 1.30009591 1.99805513
 1.35141422 1.71343658 1.55335289 2.21560306 1.67067865 2.50209406
 2.18294327 2.28552403 1.30457141 1.11602149 1.53934851]"
4108,0.46399062937136126,"[ 0.01422793  0.08732655 -0.14418783  0.24468338  0.03043349  0.1432395
 -0.00741298 -0.17932825  0.01901324 -0.01094071  0.05482417 -0.02313973
 -0.03884797  0.06429892 -0.05088753  0.10467617  0.06002149 -0.1172931
  0.39677869 -0.04607433  0.10776132 -0.17548976  0.10063653 -0.0852267
  0.03773014  0.05088479 -0.00367858  0.02141643 -0.04211401 -0.06963428
 -0.14373344  0.07468535 -0.15984383  0.04567185  0.12246997 -0.02999205
  0.23701825 -0.26634478 -0.24572966 -0.01462838 -0.01900386 -0.30017967
 -0.01388731 -0.28796771 -0.34390862  0.0760348  -0.46930627  0.29548984
 -0.10820765  0.29615009 -0.344977    0.22320875  0.17943103 -0.32158678
 -0.21550055 -0.18384896 -0.19642079 -0.47100242  1.14923285]"
4109,0.4908428286870538,"[1.65641031 1.315137   1.30740786 1.65776069 1.72663597 1.82840976
 1.58655575 2.50444019 1.23971162 2.01812403 1.83198698 1.62198035
 1.47552158 1.78116893 2.39191252 1.38370545 1.68227245 1.17664819
 1.26839829 1.61000433 1.56646528 1.86047423 1.89411694 1.50015883
 2.64721623 2.20552422 2.58522264 1.9687495  1.98379587 1.68465451
 1.99584986 3.13462221 1.56442969 2.15005118 2.20716731 2.75441307
 0.7109017  2.42213362 1.65212301 1.6828292  1.16876704 2.5584918
 2.16669438 2.58986176 1.71711103 1.38524553 1.59604414 1.44882781
 1.62216649 2.23386242 1.86384761 2.06726228 1.37620715 2.2383452
 2.10571876 2.29900981 1.40596729 1.11995183 1.90638258]"
4110,0.4881005546139704,"[-4.36163392e-02  1.42084175e-01 -1.60246358e-01  1.06804434e-01
 -9.37353490e-02  1.16415398e-01 -8.01524894e-03 -1.51120904e-01
  2.71344656e-02  2.62305869e-03  1.02570829e-01 -9.76067031e-02
 -5.37164485e-02  1.03978965e-01 -6.04707459e-02  2.32471975e-02
  5.11291535e-02 -1.41401166e-01  3.04583044e-01 -6.45921376e-02
  7.54257504e-02  1.17171794e-02  2.03624945e-01 -4.26126801e-02
  1.28295274e-03  9.80622467e-02  1.28452960e-02 -4.79908345e-04
 -2.06963603e-02 -8.93851547e-02 -6.96807113e-02  1.04933189e-01
 -1.60034289e-01  1.96565674e-02  6.22384255e-03  6.83277469e-02
  1.76224113e-01 -1.54393256e-01 -1.38124469e-01  7.70330408e-02
 -1.31280896e-01 -3.16595933e-01 -1.28181614e-02 -2.79264246e-01
 -3.47977744e-01  8.34366461e-02 -3.68852790e-01  3.03388978e-01
 -1.08553078e-01  2.81323475e-01 -3.31338856e-01  1.23028750e-01
  1.41719427e-01 -2.67523620e-01 -2.62974663e-01 -1.69796173e-01
 -1.96826262e-01 -4.16364092e-01  1.17452846e+00]"
4111,0.4604139094862639,"[1.71927082 1.42981719 1.30271228 1.60856087 1.53920951 1.79997272
 1.60497063 2.63067042 1.24741616 2.02588843 1.66378068 1.6790102
 1.47307532 1.71893744 2.31608743 1.31796281 1.59956925 1.22089723
 1.25852206 1.63369869 1.54272719 1.88802632 1.83478671 1.50134314
 2.63542089 2.28131775 2.61922949 1.91199974 1.99632175 1.71470301
 1.97057687 3.17931267 1.56821917 2.20910037 2.27856767 2.71300798
 0.92397248 2.47989585 1.66451433 1.75941322 1.17514922 2.60838031
 2.15662953 2.52528545 1.69064466 1.37878666 1.52852443 1.34584246
 1.59881195 2.20338049 1.86813258 2.12938199 1.33581522 2.18832214
 2.14648407 2.27444435 1.47692427 1.13826938 1.78937051]"
4112,0.4683621488294074,"[-2.55843313e-02  2.22950405e-02  4.49637231e-02 -5.08012669e-02
 -8.64928824e-02 -4.00069674e-02  2.55232459e-02  6.41791768e-02
 -7.83973651e-02 -1.37078301e-02 -6.02512999e-03  5.34010879e-03
 -4.62781460e-02  7.12932366e-04 -1.50146831e-02  1.10823079e-03
  9.28512716e-02 -2.07204707e-02 -1.27370780e-01  1.03227253e-02
  5.55856736e-02  4.91913304e-02 -2.11019905e-02 -1.08557818e-02
 -1.62572196e-02  6.06355195e-02  1.11236405e-01  8.54393829e-02
 -5.65880978e-02  5.04393948e-02 -3.25351921e-02  1.74988006e-01
 -8.15689993e-02  2.14351039e-02 -3.20346881e-02  5.76237567e-02
 -4.75167564e-02 -8.08108206e-02 -5.59908693e-03  1.69489358e-02
 -5.46442951e-02 -2.77116685e-01 -3.09836721e-02 -1.48498009e-01
 -3.02555314e-01 -3.61073751e-02 -2.02593864e-01  3.07189503e-01
  6.35475197e-02  1.65568345e-01 -2.64217420e-01 -9.55532136e-02
  1.06702926e-01 -1.77646592e-01 -3.58794380e-01 -2.49853778e-01
 -2.11328941e-01 -3.65793516e-01  1.16083795e+00]"
4113,0.4526900119863477,"[1.69630667 1.54514114 1.20854206 1.74029169 1.68704898 1.85058165
 1.60730922 2.68415697 1.19149295 2.01227284 1.89869728 1.61453411
 1.42409318 1.57638746 2.25285146 1.30062592 1.68921362 1.25612748
 1.17062083 1.50921765 1.32029747 1.96222175 1.7847346  1.40003033
 2.4690881  2.36289691 2.50890722 1.97188243 1.79350095 1.72482295
 1.94228154 3.14817691 1.66507869 2.22348958 2.40084846 2.60076887
 0.92099741 2.5448214  1.679769   1.72667034 1.34759269 2.64487684
 2.20112936 2.80399523 1.61867498 1.35458249 1.60048239 1.60756658
 1.55827127 2.15187567 1.76996978 2.06373668 1.44468632 2.29447088
 2.1471963  2.29492144 1.34162752 1.17181632 1.71736477]"
4114,0.48194943915919985,"[-0.07442019 -0.00548601  0.09475891 -0.18326352 -0.17122171 -0.07442164
 -0.06146448  0.10245275 -0.06936763 -0.00266575  0.08737864  0.04763542
 -0.02567513 -0.01237187 -0.00708488 -0.03462845 -0.00186816 -0.023207
 -0.12533877  0.05026433  0.03552632  0.21939931 -0.03252394  0.04745749
 -0.02713951  0.0757659   0.11267548  0.06725235  0.00214009 -0.00303139
 -0.01969839  0.15064494 -0.05552564  0.05095498 -0.08049415  0.03725507
 -0.03899703 -0.07538063 -0.02755074  0.07537761 -0.14858432 -0.27714099
 -0.02704689 -0.06708185 -0.28186675 -0.02673226 -0.14506624  0.37835617
  0.23806645  0.14456183 -0.2540468  -0.12939411  0.06301083 -0.08336969
 -0.28170077 -0.21348296 -0.19097767 -0.25452498  1.21475352]"
4115,0.4540847158952116,"[1.72544985 1.56528931 1.17778335 1.69367033 1.58446938 1.90778474
 1.6052393  2.74379264 1.13026587 2.01019469 1.798309   1.69659617
 1.42199297 1.52395322 2.20647023 1.29180928 1.69952671 1.3208451
 1.10991421 1.50949947 1.30943313 1.89418759 1.70893742 1.4781733
 2.43643919 2.39882047 2.40820932 1.94708782 1.77948952 1.75915387
 1.95990453 3.12960762 1.75620292 2.26210476 2.46563879 2.6008633
 0.99025929 2.53132187 1.6004962  1.85851498 1.40041969 2.65833165
 2.19113965 2.79315095 1.56156147 1.34515567 1.47798435 1.65858977
 1.49372378 1.99002108 1.72740563 2.09216031 1.47047641 2.33587865
 2.12631292 2.27219262 1.33855213 1.08425612 1.71962695]"
4116,0.4540800788619549,"[-0.05728298 -0.03476755  0.01943167 -0.09708525 -0.12986839 -0.08458764
 -0.06648912  0.03197791 -0.04891096 -0.00458395  0.05905371  0.03666769
 -0.05897764  0.01850066 -0.0367541  -0.03128008  0.01927024 -0.05721743
 -0.08096845  0.03831195  0.02768274  0.13797949 -0.01723549  0.03272733
 -0.02416243  0.06006347  0.1127075   0.03546715 -0.03298232 -0.01965173
 -0.0169597   0.1407499  -0.07217841  0.03695032 -0.04718541  0.02112565
 -0.02131674 -0.12830326 -0.09114287  0.04472998 -0.11611773 -0.27038646
 -0.02091896 -0.09195431 -0.29451228 -0.02008945 -0.15892925  0.3658
  0.15812907  0.16331071 -0.27038772 -0.07583563  0.07121641 -0.11752439
 -0.30629143 -0.19129722 -0.20961571 -0.29657929  1.19905389]"
4117,0.46162304530919834,"[1.69289908 1.53659756 1.19731133 1.68671183 1.65360799 1.91617534
 1.60067657 2.66489921 1.17455965 2.0206128  1.81867366 1.6935829
 1.44375896 1.54368942 2.25661055 1.31176478 1.6538527  1.30194093
 1.14053129 1.52645695 1.33693278 1.85460445 1.75564147 1.46585015
 2.50335307 2.36923533 2.44563158 1.91204887 1.81534688 1.73119626
 1.96976266 3.14264029 1.73706642 2.24134911 2.41714392 2.62267223
 0.93760382 2.504809   1.62050932 1.88068391 1.3837842  2.6406256
 2.1936542  2.77513674 1.59968616 1.33594208 1.50157535 1.62755919
 1.47761961 2.036717   1.76084701 2.10929941 1.47462444 2.33717416
 2.09988902 2.26738208 1.35191808 1.09807706 1.76769269]"
4118,0.4531824204555578,"[-2.28896368e-02 -3.60234760e-02  1.43423828e-01 -5.57912474e-02
 -6.33398772e-02 -1.03728282e-01 -3.37155251e-02  6.89714505e-02
 -5.18989654e-02 -1.05480470e-02 -2.46784687e-02  6.58587860e-02
 -4.00999500e-02 -2.19499730e-02  3.64147157e-03 -1.13628412e-02
  6.43871742e-02 -3.40798452e-03 -1.70352833e-01  5.80441192e-02
  8.87879035e-03  9.30079930e-02 -6.52036391e-02 -1.39296426e-03
 -3.93302739e-02  5.76717404e-02  1.15197856e-01  8.74613101e-02
 -8.69389646e-02  3.27949719e-02 -4.58358252e-02  1.36227080e-01
 -2.81729957e-02  7.01759472e-02  3.16534362e-02 -6.86480968e-03
 -7.36758654e-02 -1.38078031e-01 -5.98264544e-03  6.60259287e-04
 -4.05659731e-02 -2.50947687e-01 -2.98667960e-02 -7.17315573e-02
 -2.59392150e-01 -6.21672694e-02 -2.04176235e-01  2.77108947e-01
  2.47848634e-01  1.57362846e-01 -2.62417969e-01 -1.35946721e-01
  1.09073635e-01 -1.39785606e-01 -2.49322778e-01 -2.22277307e-01
 -1.89574234e-01 -3.03789516e-01  1.18825965e+00]"
4119,0.4538954219599345,"[1.6734901  1.49144628 1.21924263 1.76941502 1.7113668  1.92020007
 1.5789645  2.70187178 1.10928759 2.01182366 1.92637969 1.66942683
 1.41378727 1.59384149 2.24549892 1.32046977 1.73333267 1.28118899
 1.12189311 1.47643331 1.29776016 1.89939502 1.77444661 1.49186943
 2.38569396 2.36436102 2.34800345 1.99435245 1.77154877 1.72519145
 1.95216848 3.09345179 1.71342333 2.21526748 2.43906878 2.64355232
 0.84987491 2.46334074 1.63210706 1.8004531  1.33395431 2.61344861
 2.20965964 2.87883464 1.58325102 1.41058622 1.56074102 1.71132982
 1.48294759 2.04106548 1.75397705 2.05818252 1.53518754 2.36416542
 2.11938793 2.27763634 1.26378242 1.07607648 1.73138881]"
4120,0.4626699921202719,"[-4.19050706e-02 -1.28236761e-02  8.60266676e-03  1.79348524e-02
 -3.23127510e-02 -4.93958854e-02 -5.97829263e-02 -3.82093506e-02
 -2.80552719e-03 -4.89878863e-03  2.36691682e-03  4.44584111e-02
 -5.99026619e-02  3.12817879e-03 -2.91063927e-02  1.34509126e-02
  5.34518950e-02 -6.44197777e-02 -1.57397342e-03  3.04976758e-02
  2.65667060e-02  5.19398724e-02 -1.66568171e-02 -1.88405307e-02
 -2.56723119e-02  7.23591640e-02  7.41975551e-02  4.70918817e-02
 -5.91948695e-02 -2.23388581e-02 -4.30971522e-02  1.03668394e-01
 -7.52372093e-02  5.11567069e-02  4.88541730e-02 -2.30044760e-02
  6.22756901e-02 -2.07183426e-01 -9.81586444e-02  5.77179351e-05
 -5.93971987e-02 -2.74468195e-01 -2.19365332e-02 -1.48151498e-01
 -2.80942455e-01 -1.72049209e-02 -2.86586949e-01  2.88062438e-01
  1.41388020e-01  1.96073366e-01 -2.96715408e-01 -1.60945521e-02
  1.55913650e-01 -2.17558710e-01 -2.08508165e-01 -1.99753662e-01
 -2.06218544e-01 -3.48508362e-01  1.17949632e+00]"
4121,0.4565959149557851,"[1.67694171 1.44667511 1.2135474  1.73128725 1.68237889 1.86722557
 1.57492095 2.6542005  1.12115874 2.02495304 1.83202741 1.67828696
 1.43506458 1.66101412 2.28380259 1.30807757 1.66844893 1.24779812
 1.17459846 1.5372835  1.39273079 1.85495695 1.8463905  1.51634313
 2.48795738 2.3141038  2.43140266 1.98339661 1.84942196 1.72136351
 1.97132373 3.12891028 1.66572411 2.21214419 2.34417042 2.66725934
 0.85672033 2.4108804  1.66046028 1.80524701 1.27813142 2.6170514
 2.16411043 2.75493785 1.62779281 1.38316381 1.58276443 1.59499804
 1.4727989  2.06592335 1.81807072 2.082936   1.47534326 2.31249826
 2.08177673 2.281606   1.33049471 1.08972156 1.79680973]"
4122,0.45553209113003695,"[-4.99200420e-02 -5.61464610e-03  5.12640342e-02 -3.57436168e-02
 -7.63232142e-02 -7.22393225e-02 -6.41477834e-02  1.14847116e-02
 -2.78583233e-02 -5.96716084e-03  3.60785431e-02  4.21324001e-02
 -5.33552669e-02  2.69839090e-03 -1.30702541e-02 -6.02084737e-04
  3.52982410e-02 -5.05954480e-02 -4.78076052e-02  5.16805249e-02
  3.02623944e-02  1.08719558e-01 -3.17499130e-02  6.53985272e-03
 -2.12601876e-02  7.11826471e-02  8.05693599e-02  7.59428440e-02
 -4.49747007e-02 -2.17488994e-02 -3.39038205e-02  1.28096488e-01
 -6.26374748e-02  5.50413841e-02  5.09108420e-03 -1.36317687e-02
  1.83457840e-02 -1.57204147e-01 -7.77203660e-02  2.80703130e-02
 -9.21744666e-02 -2.74520560e-01 -2.29100991e-02 -9.16102365e-02
 -2.90081466e-01 -2.12194688e-02 -2.40249083e-01  3.09264722e-01
  1.82037650e-01  1.86213010e-01 -2.84370138e-01 -4.08451441e-02
  1.10615239e-01 -1.67624009e-01 -2.40116008e-01 -2.02699689e-01
 -1.94175245e-01 -3.13665282e-01  1.19087057e+00]"
4123,0.4577100790224757,"[1.69386369 1.48109675 1.20668288 1.69878644 1.63915249 1.89502909
 1.58972947 2.67804358 1.10660515 2.02144471 1.84043054 1.67919826
 1.43499361 1.63193144 2.27174051 1.30000741 1.68020513 1.28361853
 1.15893629 1.52762491 1.36729292 1.8890917  1.80327249 1.51156062
 2.47274031 2.34762672 2.42164102 1.95976706 1.81926758 1.73521053
 1.95498245 3.12947709 1.69249313 2.23140469 2.39712902 2.64776897
 0.90140641 2.46483407 1.642323   1.83380809 1.29012744 2.62772324
 2.18282869 2.77861407 1.60861694 1.36825462 1.55595896 1.61465891
 1.47198235 2.0405164  1.79027998 2.08748566 1.46382154 2.32117917
 2.10477868 2.27478937 1.33856593 1.08773179 1.76925449]"
4124,0.45370786161541476,"[-5.57786527e-02 -5.17650088e-02  1.86701388e-01 -8.34239930e-02
 -1.02095998e-01 -1.87826415e-01 -1.90026250e-02  1.35644715e-01
 -5.66778194e-02 -6.14382296e-04 -5.96413565e-02  6.85940054e-02
 -6.36709401e-02  1.73487091e-02  1.71707948e-02 -4.79472148e-02
  1.51257978e-01  3.82109083e-02 -4.42565158e-01  1.07925259e-01
 -3.41447040e-02  1.19094373e-01 -1.37014422e-01  1.97377049e-02
 -3.40087108e-02  3.53494386e-02  8.75226529e-02  1.37985758e-01
 -8.06539420e-02  7.44884988e-02  1.76871344e-02  1.70005557e-01
  6.87764547e-03  2.57242047e-02 -2.30562842e-03  3.35865456e-02
 -2.02857055e-01 -1.12687476e-01  1.02902124e-01 -4.38034376e-02
 -5.26163474e-02 -2.38612252e-01 -4.09113592e-02  6.19012710e-02
 -2.46616685e-01 -5.37089168e-02 -1.27939830e-01  2.88261304e-01
  3.29877678e-01  8.27369041e-02 -2.50961600e-01 -1.56468753e-01
  4.29602875e-02 -1.18814693e-01 -3.54661769e-01 -2.54262011e-01
 -1.97656080e-01 -2.44789674e-01  1.19907308e+00]"
4125,0.45654343011997944,"[1.67884362 1.54793282 1.23683221 1.78040781 1.69567989 2.01320589
 1.53106972 2.71004522 1.13638175 2.03202874 1.91895418 1.71087999
 1.43739256 1.48029117 2.21353456 1.25630877 1.72543632 1.3313739
 1.06638382 1.46692286 1.24926063 1.90968105 1.86532771 1.47730983
 2.31978826 2.40693877 2.31774024 1.91895489 1.67036096 1.69192283
 1.90928385 3.1330737  1.75673335 2.25757931 2.51604545 2.64352528
 0.99405464 2.52477009 1.68466325 1.88771402 1.45107662 2.65900257
 2.21939589 2.98875819 1.54669749 1.40012134 1.62303125 1.8254929
 1.42490669 2.04421347 1.74516367 2.13859419 1.5805501  2.36512321
 2.10433806 2.27263277 1.29963585 1.15349955 1.71558228]"
4126,0.4602922077941299,"[-3.56142434e-02 -4.67976131e-03 -2.82986775e-03  6.00719042e-03
 -1.12315763e-02 -5.79298493e-02 -1.02025807e-02  4.52314613e-03
 -1.06624671e-02 -1.50286333e-02  5.54762390e-04  2.53150162e-02
 -8.61037553e-02  3.38398661e-02 -2.34265120e-02 -7.88568752e-03
  7.38420553e-02 -7.36143006e-02 -4.49532675e-02  2.55591298e-02
  1.70534709e-02  3.28487686e-02 -9.00249392e-03 -9.88584840e-03
 -5.56991696e-02  7.64288297e-02  8.25387172e-02  4.60056280e-02
 -6.02755298e-02 -9.69777019e-03 -2.21071467e-02  1.34691674e-01
 -7.95131495e-02  3.46903530e-02  1.84170980e-02 -5.67235464e-03
  4.18787803e-02 -2.20689242e-01 -7.35179770e-02 -4.96317731e-03
 -5.83007186e-02 -2.78537864e-01 -2.51892210e-02 -1.84854640e-01
 -2.77071983e-01 -1.86010238e-02 -2.56202260e-01  2.72834384e-01
  1.05983766e-01  1.57930735e-01 -3.02403872e-01 -4.80120978e-02
  1.50423974e-01 -2.31695157e-01 -2.71375789e-01 -2.15997665e-01
 -2.01330424e-01 -3.47650156e-01  1.17043004e+00]"
4127,0.47909242271446534,"[1.68311292 1.45552373 1.25266179 1.73756144 1.70438956 1.84796781
 1.56980473 2.67486721 1.17485333 2.02362494 1.8271356  1.63955383
 1.43974151 1.64337621 2.29628717 1.28151816 1.65171955 1.24634509
 1.1671818  1.53339875 1.38866502 1.89599764 1.8371825  1.49450005
 2.49800462 2.33961024 2.48670461 1.96448232 1.8391208  1.71670102
 1.94772066 3.1496087  1.65241653 2.21283756 2.35838727 2.65691851
 0.88365654 2.43123611 1.71032164 1.78234058 1.27317242 2.63051221
 2.18167163 2.76950663 1.6195818  1.3523619  1.59579414 1.54493229
 1.49085378 2.1217101  1.8028088  2.07609162 1.4400452  2.28630026
 2.08408089 2.29053946 1.34868215 1.1295218  1.7674838 ]"
4128,0.45314470476476776,"[-1.49856175e-02  1.40830789e-01  6.51913937e-03  8.78436136e-02
 -7.81396067e-04  1.56776620e-02  4.66372538e-02 -3.32385788e-02
  1.62696720e-02 -7.72325431e-03 -8.11318912e-02 -2.21452812e-02
 -7.80875767e-02  4.47216147e-02 -4.12308294e-03  9.26089372e-02
  1.25887652e-01 -5.01542756e-02 -1.50603607e-02 -2.98842249e-02
  6.01926131e-03 -3.38099483e-02  1.14968226e-01 -3.17410731e-02
  8.31952498e-04  9.65851778e-02  3.77795975e-02  6.79056537e-02
 -3.73722616e-02  2.36173204e-02 -7.20815441e-02  1.61618018e-01
 -8.76182449e-02  2.11456364e-02  6.89882264e-02  1.84587208e-02
  7.77461334e-02 -2.00545544e-01 -1.56837291e-02 -5.95430961e-02
 -4.79334547e-02 -2.91421822e-01 -3.13577324e-02 -2.18096882e-01
 -3.00559764e-01 -1.72664256e-02 -3.48695926e-01  2.40578069e-01
  3.07484181e-02  1.76179744e-01 -3.01371918e-01 -6.97491408e-02
  1.25301247e-01 -2.71797942e-01 -2.48467345e-01 -2.47866499e-01
 -1.91885762e-01 -3.82030730e-01  1.15083784e+00]"
